LSOA11CD,LSOA11NM,area_num,imd2004,imd2007,imd2010,imd2015,imd2019,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,PTAL_Value_2005,PTAL_Value_2007,PTAL_Value_2015,PTAL_Value_2010,PTAL_Value_2023,PTAL_Value_2012,PTAL_Value_2014,PTAL_Value_2019,PTAL_Value_2020,PTAL_Category_2005,PTAL_Category_2007,PTAL_Category_2015,PTAL_Category_2010,PTAL_Category_2023,PTAL_Category_2012,PTAL_Category_2014,PTAL_Category_2019,PTAL_Category_2020,median_price_2014,median_price_2015,dist_to_nle_station,dist_to_bre_station,treatment,dist,ptal_baseline,imd_baseline,geometry,distance,weights,subclass
E01001928,Hammersmith and Fulham 011A,189897.95496244356,28.27,34.49,40.04,23.525,20.584,1711,1635,1641,1622,1614,1616,1612,1667,1653,1652,1815,1832,15.859716,17.516929,15.6955,14.893939,16.732531,15.301684,14.40884,18.053369,18.767665,4,4,4,3,4,4,3,4,4,950750,805000,7558.068413779253,24260.320319201524,0,7558.068413779253,14.40884,40.04,"list(list(c(522665.910999892, 522666.773999905, 522638.871000012, 522642.003999965, 522630.999999789, 522634.367999808, 522649.265000001, 522585.631000163, 522583.455999801, 522614.135000147, 522578.504999845, 522549.746000156, 522556.722000168, 522505.005000048, 522463.205, 522467.908000039, 522424.263999855, 522425.492999894, 522425.868000016, 522369.734000035, 522304.824999955, 522352.510999879, 522413.860000046, 522401.670000002, 522527.961999895, 522539.949999796, 522765.097999786, 522774.268000076, 
522785.670000045, 522700.843999942, 522723.722999819, 522743.731000094, 522695.668000171, 522632.999999866, 522665.910999892, 179143.116999974, 179118.451000138, 179126.396000145, 179042.898999999, 178967.000000178, 178960.937000139, 178924.596000007, 178905.077000207, 178833.399000169, 178796.428999935, 178741.343999797, 178717.816999902, 178643.378, 178648.327999802, 178673.036000085, 178724.831999899, 178740.874000097, 178841.947999868, 179061.253999878, 179045.111000038, 179152.076000025, 179299.951000189, 
179320.208000105, 179364.669999823, 179403.13899996, 179406.315999809, 179502.986, 179479.764000198, 179449.114000017, 179399.859000162, 179343.471999924, 179293.301000064, 179273.867000022, 179205.999999845, 179143.116999974)))",0.03377473700338744,1,5
E01001935,Hammersmith and Fulham 023A,106619.69268131256,24.29,26.5,28.27,19.17,16.976,2053,2040,1999,2035,2047,2093,2099,2083,2072,2029,2033,2033,6.982175,8.25756,11.3311,8.199615,10.143123,9.357606,10.693791,11.365221,11.365221,2,2,3,2,3,2,3,3,3,663250,760000,4010.640034525221,21531.678304314875,0,4010.640034525221,10.693791,28.27,"list(list(c(526072.79500011, 526064.773999982, 526171.453000105, 526153.186999939, 526045.716000073, 526045.850000056, 526015.73599997, 525980.284000034, 525982.366999978, 525962.258999933, 525835.050999934, 525803.500000022, 525830.372999912, 525811.152000051, 525784.718000098, 525771.207000032, 525768.28399998, 525744.203000005, 525798.487000043, 525694.651000047, 525671.849999895, 525702.356999877, 525743.035999957, 525812.819000078, 525861.007999929, 525907.820999995, 525947.973999973, 525966.229000018, 
525996.413999976, 525993.464000023, 525869.845999888, 525917.947000053, 525962.296999956, 526015.000999875, 526072.79500011, 176406.770000037, 176351.258999943, 176298.238999948, 176213.747999966, 176263.427999958, 176233.947000057, 176238.813999897, 176229.210000062, 176190.223999875, 176157.275999971, 176011.449, 176028.500000009, 176056.627000113, 176075.847999974, 176054.893000094, 176110.363000063, 176139.244999921, 176298.886000101, 176310.594000088, 176397.903999885, 176512.665999956, 176521.396000056, 
176433.756999993, 176377.042000121, 176452.313999888, 176430.303999958, 176335.652, 176372.459000026, 176360.354000004, 176415.833000025, 176495.568999907, 176525.87, 176468.674000031, 176436.000000043, 176406.770000037)))",0.026403424396816505,1,3
E01001938,Hammersmith and Fulham 025D,103441.30034214258,33.81,27.12,34.18,26.85,27.478,1562,1538,1566,1529,1579,1592,1578,1545,1576,1572,1545,1534,10.535065,16.6163,12.2659,9.37,8.893447,11.081212,9.837971,10.531305,10.533131,3,4,3,2,2,3,2,3,3,582500,641250,4276.283856574483,21792.141266227885,0,4276.283856574483,9.837971,34.18,"list(list(c(526031.400000092, 525692.627999987, 525675.000000115, 525632.937999908, 525685.768000044, 525650.65599998, 525686.930999965, 525767.565999878, 525759.917999903, 525840.999999914, 525916.999999996, 525945.262999893, 525921.12299998, 526004.861999882, 525984.927999939, 526010.999999923, 525966.413999976, 526031.400000092, 175700.799999896, 175558.322, 175624.999999984, 175687.270999939, 175725.861999881, 175758.960999914, 175808.55999999, 175866.344999983, 175899.885999926, 175957.000000073, 
176051, 176028.544999986, 176008.008999997, 175936.722999923, 175908.11500004, 175882.999999973, 175825.414000014, 175700.799999896)))",0.029814452178982983,1,2
E01001940,Hammersmith and Fulham 005B,84378.34028284624,35.84,31.3,31.69,35.193,34.773,1606,1615,1533,1535,1518,1511,1483,1512,1472,1474,1535,1565,15.521699,17.941022,18.218,15.173333,18.99015,16.673822,15.868824,21.014246,21.154674,4,4,4,4,4,4,4,5,5,404375,466475,7250.211356533648,23851.274746931314,0,7250.211356533648,15.868824,31.69,"list(list(c(522904.707999998, 522970.649999985, 523009.283999907, 523021.773999903, 523101.262000027, 523104.934000032, 523170.579999927, 523173.277, 523029.618999984, 522940.429999961, 522784.843999996, 522775.564999982, 522757.515, 522815.057000043, 522785.527999997, 522800.405999928, 522846.735000069, 522853.539999988, 522879.235999935, 522904.707999998, 179869.552000092, 179849.808999992, 179865.752000063, 179803.026999919, 179738.846000004, 179666.761000054, 179696.261000076, 179651.594999914, 
179605.144000027, 179575.022000096, 179513.921999908, 179532.182999937, 179691.142000091, 179707.372000047, 179791.937000087, 179828.743000098, 179835.68799997, 179807.838000088, 179838.758999998, 179869.552000092)))",0.028468388781585807,1,26
E01002707,Islington 022B,118189.03212433215,41.35,34.46,27.74,27.996,25.684,1746,1840,2010,2086,2139,2200,2318,2390,2435,2491,1825,1902,24.237676,24.608975,28.0624,25.0924,25.034408,24.179044,25.303581,27.146709,27.036137,5,5,6a,6a,6a,5,6a,6a,6a,726225,587500,5627.7542076813015,14844.394159038986,0,5627.7542076813015,25.303581,27.74,"list(list(c(532072.97, 531977.999999847, 531957.071999888, 531991.087999922, 532003.847000148, 531922.951999931, 531860.211999916, 531843.396000009, 531824.241999871, 531766.850000155, 531722.186000134, 531636.656999875, 531553.063000105, 531533.036999917, 531530.325000101, 531489.547999893, 531484.995000123, 531454.131000059, 531450.188, 531450.313000132, 531585.203000148, 531757.681999865, 531859.429999961, 531962.098999972, 532004.102000107, 532028.079999865, 532072.97, 182916.480999985, 182847.000000128, 
182836.09099999, 182772.863000144, 182720.759999917, 182694.259999921, 182665.75999999, 182717.474999869, 182775.579999965, 182866.687000144, 182911.203999947, 182854.60599995, 182883.921999996, 182921.775000102, 182926.438999865, 182995.869999979, 183005.231999977, 183117.350000139, 183142.832999932, 183151.85900001, 183103.791000001, 183038.625999913, 182998.290000047, 182958.33399996, 182942.270999852, 182933.427000029, 182916.480999985)))",0.026450207546433017,1,27
E01002711,Islington 021B,151014.24603264406,37.38,31.77,31.51,27.899,21.801,1948,1975,2559,2786,2356,2399,2485,2512,2642,2766,2052,2183,61.101007,61.9626,74.133,56.301667,64.576306,61.229024,80.203313,71.051099,70.930727,6b,6b,6b,6b,6b,6b,6b,6b,6b,668770,668750,5651.455031735764,16211.84810968792,0,5651.455031735764,80.203313,31.51,"list(list(c(530529.855999923, 530541.498000132, 530569.000000108, 530583.48200006, 530615.615999982, 530675.763000015, 530684.220999966, 530698.214000084, 530710.125000032, 530546.915000058, 530510.001000117, 530326.062999945, 530325.234999968, 530328.994000056, 530327.499000073, 530538.990000013, 530529.855999923, 183419.305999986, 183393.902000037, 183424.999999979, 183295.686000032, 183276.371000119, 183291.94000011, 183235.637000086, 183123.003000089, 183038.484000056, 183018.620999922, 183011.641000023, 
182983.328, 183094.999999921, 183302.000000001, 183516.701, 183491.678000119, 183419.305999986)))",0.02999606608122449,1,11
E01002712,Islington 015B,116867.56186387688,40.85,35.58,37.6,39.409,27.046,1782,1914,2004,1963,2004,2231,2254,2284,2243,2129,1370,1442,23.135574,23.238598,21.5014,21.768571,24.489717,20.795623,20.285835,25.298089,25.216591,5,5,5,5,5,5,5,6a,6a,505625,608875,6860.131760502479,15980.734609739462,0,6860.131760502479,20.285835,37.6,"list(list(c(530905.54300001, 530929.124999902, 530774.000000149, 530770.806999969, 530666.957999947, 530699.812999881, 530629.999999877, 530599.078000092, 530594.298000125, 530562.440999904, 530543.332000004, 530504.101999982, 530494.549, 530577.384000088, 530567.000000097, 530634.627000047, 530626.6539999, 530608.697999971, 530640.179999938, 530706.566999938, 530744.110000065, 530757.667999933, 530678.999999941, 530682.770999924, 530874.00000002, 530898.503000139, 530867.240999867, 530901.71399994, 
530967.337999908, 530996.638000139, 531045.341000118, 531097.188, 531064.670000014, 530905.54300001, 184451.084999855, 184385.046999851, 184316.000000119, 184311.915999985, 184272.214999919, 184208.665999928, 184173.999999893, 184217.00000012, 184262.405000016, 184250.750000024, 184301.673000044, 184284.404000137, 184327.297000003, 184358.948999912, 184444.999999898, 184454.347999869, 184495.702999921, 184634.53999994, 184633.491999871, 184590.851000133, 184580.701000044, 184488.637999873, 184465.000000053, 
184440.958999865, 184524.000000043, 184551.830000137, 184603.667000129, 184627.914999883, 184648.599999902, 184707.800000107, 184624.154000091, 184534.624999889, 184519.577999882, 184451.084999855)))",0.03228474222511058,1,4
E01002721,Islington 014C,121235.21008954104,42.8,37.16,36.15,32.282,28.168,1668,1693,1761,1820,1922,1918,1792,1782,1814,1836,1604,1505,11.770414,18.272256,21.1955,16.75913,14.99945,17.693221,19.045334,19.998417,19.933812,3,4,5,4,3,4,4,4,4,555500,759375,6999.07393124888,14170.03440505562,0,6999.07393124888,19.045334,36.15,"list(list(c(532859.540999954, 532829.672999901, 532859.13100004, 532852.015999881, 532847.145000038, 532827.189999913, 532801.99799996, 532643.222999957, 532602.511999905, 532645.514, 532664.926999862, 532680.48999989, 532594.262999978, 532568.313999872, 532509.74999987, 532539.845999964, 532516.349000069, 532471.869000046, 532545.771000113, 532658.228000054, 532822.373000072, 532859.540999954, 184251.465999912, 184084.673000101, 184067.711999888, 184027.9989999, 184001.377999984, 183896.838000122, 
183790.491, 183837.717000028, 183879.848999929, 183976.607999977, 184049.653000001, 184072.440000031, 184141.090999999, 184115.686000115, 184173.750000106, 184220.206000111, 184257.224000018, 184266.380000073, 184352.356, 184318.779999973, 184268.117999941, 184251.465999912)))",0.031300689492482915,1,35
E01002776,Islington 014E,113101.02467062813,43.36,37.02,35.38,34.386,32.142,1666,1761,1806,1896,2028,2081,2119,2110,2119,2172,1881,1863,22.448192,24.521324,27.8195,25.615714,22.825965,24.891618,27.205467,25.38303,25.136641,5,5,6a,6a,5,5,6a,6a,6a,376750,556000,7879.5417937170805,14103.33771070891,0,7879.5417937170805,27.205467,35.38,"list(list(c(532921.000000077, 532948.062000145, 532992.701999915, 532968.217999888, 533026.660999945, 533055.397, 533039.40299998, 532965.188999991, 532890.02900014, 532740.663999996, 532721.649000106, 532714.93300009, 532592.418999968, 532387.838, 532500.000000158, 532633.785000014, 532678.000000016, 532695.0000001, 532743.861000127, 532765.881999835, 532746.620000112, 532708.001000011, 532719.982000143, 532723.000000003, 532754.544999878, 532822.421000128, 532875.953999935, 532869.455999988, 532921.000000077, 
185081.999999948, 184926.363999957, 184920.108000161, 184869.782999856, 184876.22899996, 184840.928000066, 184814.644999962, 184818.499999982, 184816.844000056, 184817.606999966, 184821.080000029, 184822.827999933, 184841.739000138, 184861.979999835, 184950.999000162, 184985.591999998, 184976.999999979, 185003.999999838, 184959.42999997, 185002.139999889, 185053.477999949, 185054.000000045, 185093.055999956, 185110.999999895, 185192.88600013, 185205.689000038, 185128.517000058, 185087.366000071, 
185081.999999948)))",0.031026799421963742,1,34
E01002830,Kensington and Chelsea 004B,75047.29769940628,36.03,38.84,37.83,37.337,35.373,1765,1707,1742,1695,1693,1696,1699,1673,1642,1621,1706,1674,14.544972,14.555357,16.9603,16.72,14.930976,16.82204,16.422811,15.49478,19.625208,3,3,4,4,3,4,4,4,4,594750,760000,6512.694187583567,22068.69387887411,0,6512.694187583567,16.422811,37.83,"list(list(c(524720.000000074, 524745.905999924, 524757.000000106, 524786.000000118, 524782.015000051, 524843.670999946, 524845.443000045, 524832.418999965, 524785.55600011, 524718.930999947, 524654.537999879, 524634.964000005, 524621.554999892, 524662.000000049, 524648.654000097, 524710.09799995, 524693.216999965, 524555.999999902, 524525.451999888, 524495.354999955, 524570.318000001, 524641.602000114, 524675.804999954, 524727.249999952, 524774.238000081, 524778.119000094, 524804.669999987, 524708.125000066, 
524700.846999895, 524741.165999983, 524720.000000074, 181439.000000115, 181378.523999974, 181353.999999959, 181366.99999993, 181297.671000118, 181286.950999961, 181260.941000057, 181257.787000123, 181239.947999889, 181215.194, 181255.815000037, 181261.484999935, 181296.9670001, 181314.000000106, 181375.039000002, 181403.846999896, 181428.179000042, 181368.00000012, 181418.114999935, 181471.276999992, 181553.504000063, 181646.49600012, 181686.600000026, 181714.219, 181601.150000085, 181594.067999967, 
181551.134000092, 181521.020999921, 181475.710000002, 181447.395999927, 181439.000000115)))",0.03232949957737552,1,4
E01002840,Kensington and Chelsea 021A,90293.31121619046,26.89,30.61,30.94,38.026,37.672,1379,1408,1398,1364,1309,1315,1303,1285,1234,1228,1045,1051,17.187945,16.634656,17.2419,14.80625,14.568102,15.435673,17.516738,16.853996,16.895975,4,4,4,3,3,4,4,4,4,508750,620000,2967.9621104767766,20338.537243811203,0,2967.9621104767766,17.516738,30.94,"list(list(c(526779.631999884, 526822.380000111, 526854.994000118, 526903.816000136, 526929.999999947, 527058.324999913, 527081.709999998, 527083.526, 526900.300000046, 526771.800000048, 526631.400000059, 526651.999999858, 526592.421000004, 526584.552000152, 526555.115000067, 526566.627999978, 526594.272999861, 526605.778000047, 526667.526999986, 526634.181000015, 526651.848000088, 526610.550000037, 526558.145000086, 526535.920999928, 526509.342999848, 526472.99099997, 526459.011, 526513.206000145, 
526536.475000003, 526673.628000058, 526683.493999971, 526748.422000152, 526779.631999884, 177599.505000089, 177584.206000083, 177606.588000038, 177533.735000058, 177492.000000006, 177542.122000129, 177550.8910001, 177539.004999862, 177447.599999914, 177429.400000019, 177274.999999968, 177254.500000009, 177162.854000035, 177275.578000154, 177289.08000009, 177334.013000003, 177330.19799993, 177281.686000102, 177338.028999917, 177389.138999944, 177404.92299986, 177427.033000113, 177361.102000114, 177349.062999946, 
177408.238999958, 177401.891000144, 177463.444000109, 177498.190999872, 177515.43599986, 177614.922000019, 177632.960999946, 177669.981999965, 177599.505000089)))",0.028070512396499245,1,19
E01002846,Kensington and Chelsea 017A,103397.58445313387,28.66,31.01,26.86,33.465,30.857,1319,1265,1289,1324,1367,1315,1295,1320,1313,1312,1320,1376,32.264646,38.6253,42.1646,28.865789,36.501709,33.558943,36.708449,39.541631,39.541631,6a,6a,6b,6a,6a,6a,6a,6a,6a,685000,703500,4554.187480854777,21695.568312280193,0,4554.187480854777,36.708449,26.86,"list(list(c(525499.774000003, 525443.583999904, 525456.611000055, 525487.212000044, 525526.613000006, 525566.868, 525513.994999888, 525412.335999923, 525351.687999946, 525320.062999955, 525159.725999934, 525138.535000079, 525087.431, 525140.074999906, 525228.000000104, 525330.016999992, 525366.953000028, 525397.134999886, 525401.710999997, 525478.142000091, 525499.774000003, 178378.676000029, 178283.320000089, 178276.036000047, 178314.6889999, 178231.690000089, 178169.148000065, 178135.009000009, 
178071.069999914, 178034.015999885, 178014.655999897, 178152.503000029, 178191.730000078, 178254.047000078, 178323.709000088, 178326.0000001, 178376.574000075, 178346.157000096, 178383.031000059, 178321.811999964, 178396.225000103, 178378.676000029)))",0.02623211474439954,1,17
E01002880,Kensington and Chelsea 005D,64487.95156205818,38.29,40.83,42.49,45.109,44.248,1542,1576,1561,1527,1513,1404,1383,1164,1022,976,1117,1074,10.766587,10.132986,12.1957,11.440714,12.465315,11.76972,11.62906,12.349602,11.715473,3,3,3,3,3,3,3,3,3,249999,347500,7058.285493017814,22969.664447296425,0,7058.285493017814,11.62906,42.49,"list(list(c(523953.800000053, 523959.572999929, 523904.777999994, 523863.462, 523816.644000094, 523770.000000002, 523768.990999939, 523755.090000016, 523770.223999942, 523739.554, 523709.666999913, 523727.425999941, 523737.05899999, 523699.467000071, 523699.856999948, 523779.999999933, 523858.592999961, 523936.029000011, 523820.62699992, 523891.109000087, 523933.282000093, 523953.800000053, 180941.181000015, 180915.221000018, 180898.036000023, 180811.25599991, 180791.570999933, 180772.223, 180892.033000002, 
180885.805000005, 180929.929000024, 180927.14100009, 180988.15699998, 181016.858000086, 181082.188000038, 181095.091999911, 181155.306999923, 181169.001000092, 181169.062, 181114.330000042, 181068.762999963, 181057.272999949, 181049.80800001, 180941.181000015)))",0.03543301873190094,1,29
E01003017,Lambeth 036D,131261.85521544423,31.04,34.46,32.73,30.759,23.436,1667,1672,1653,1813,1928,2012,2015,2012,2029,1952,1674,1671,82.058766,88.421336,107.861,82.9596,97.386044,83.147945000000007,102.022023,112.406374,112.406374,6b,6b,6b,6b,6b,6b,6b,6b,6b,788750,590000,2777.8889384684544,15509.793849535867,0,2777.8889384684544,102.022023,32.73,"list(list(c(531475.655000067, 531513.562999992, 531511.054999952, 531525.688000124, 531475.614000128, 531456.026000047, 531313.000000115, 531287.999000067, 531277.999999918, 531123.999999876, 531194.999000015, 531168.999999972, 531202.927999949, 531172.999999876, 531260.254000047, 531285.000999983, 531380.000000099, 531344.000000133, 531391.196000061, 531447.937999932, 531473.277000022, 531475.655000067, 180286.18499996, 180158.171999931, 180065.496000116, 179970.29699988, 179941.406999991, 179930.105000093, 
179849.000000119, 179835.00000004, 179828, 180038.000000082, 180063.000000105, 180123.00000005, 180160.287999936, 180222.999999866, 180278.441000039, 180221.000000052, 180277.000000092, 180333.000000132, 180362.083999988, 180379.586, 180294.156000134, 180286.18499996)))",0.03134938811905232,1,35
E01003038,Lambeth 013B,130918.3325498742,20.16,22.44,19.13,15.38,14.932,1527,1557,1598,1602,1728,1722,1719,1747,1753,1724,1713,1729,15.264581,18.525329,20.8984,18.398966,18.783782,19.774487,18.22551,20.913557,20.898411,4,4,5,4,4,4,4,5,5,672500,698750,1618.1440413924645,18769.694551608205,0,1618.1440413924645,18.22551,19.13,"list(list(c(529107.014999838, 529135.405000109, 529174.946000124, 529206.983000135, 529171.145999969, 529202.789999977, 529153.054000087, 529118.641000147, 529130.358000134, 529068.826000071, 529035.167000148, 528983.746000155, 529083.217000145, 529144.202000002, 529089.999999913, 529029.50400003, 528994.880999904, 528931.038000018, 528850.476000116, 528814.761000163, 528766.999999865, 528873.255000085, 528984.46500014, 529072.999999858, 529088.95300003, 529136.915000056, 529107.014999838, 175974.048000029, 
175915.190999844, 175920.409999933, 175860.76299991, 175818.382999902, 175756.262999855, 175772.661999973, 175744.767000093, 175717.468999984, 175702.419000074, 175721.526999974, 175665.982999886, 175481.791000075, 175449.902999975, 175374, 175468.83499993, 175527.834000155, 175514.109999915, 175676.884999917, 175740.151999983, 175842.998999926, 175924.791999989, 176007.26400005, 176045, 176013.09399999, 175987.480999983, 175974.048000029)))",0.02198277023335173,1,30
E01003041,Lambeth 017C,97825.13938180264,45.72,46.44,41.88,41.142,34.66,1627,1639,1584,1576,1563,1625,1627,1625,1574,1518,1547,1532,26.413723,26.281107,31.3175,26.398261,27.59018,29.511641,26.917167,30.999091,31.010575,6a,6a,6a,6a,6a,6a,6a,6a,6a,416250,416250,1755.4277269419663,18358.08069751944,0,1755.4277269419663,26.917167,41.88,"list(list(c(529524.308999995, 529530.779000005, 529577.999999886, 529593.353999988, 529520.157000016, 529530.999999907, 529575.999999912, 529622.999999891, 529649.33499992, 529758.269999938, 529881.250999884, 529865.189999881, 529849.99000002, 529865.183000031, 529746.382999865, 529727.428000117, 529716.334999934, 529571.964000019, 529503.749999966, 529470.593999944, 529440.996000067, 529408.116000117, 529450.804999941, 529428.077999996, 529417.025999989, 529510.999999872, 529486.42600009, 529523.714999866, 
529605.710000045, 529587.807000139, 529524.308999995, 175574.809000139, 175529.593999978, 175548.999999884, 175511.098000048, 175480.395999883, 175451.999999964, 175371.000000132, 175397.000000089, 175358.189999898, 175337.653999924, 175244.142999985, 175224.093000009, 175193.225999923, 175178.770000012, 175049.9, 175067.436000013, 175076.604000132, 175211.387000075, 175283.52599987, 175312.203000091, 175307.930999901, 175366.850000068, 175365.923999887, 175410.845999961, 175434.94399991, 175501.999000094, 
175605.438000013, 175632.240999921, 175639.237, 175606.343999865, 175574.809000139)))",0.03545776825813966,1,29
E01003042,Lambeth 013E,93628.72461983515,41.07,48.43,39.71,31.984,26.014,1051,1050,1109,1116,1129,1165,1148,1117,1117,1095,1095,1104,13.928716,15.972111,19.7273,17.383889,16.964994,16.967184,19.01899,19.765748,19.878264,3,4,4,4,4,4,4,4,4,345250,428500,2149.1560587733998,19280.46901033559,0,2149.1560587733998,19.01899,39.71,"list(list(c(528575.054999981, 528585.908999927, 528619.371000116, 528643.174000078, 528667.239000062, 528691.427999908, 528734.283000105, 528740.694999994, 528790.879999882, 528823.05400013, 528792.024000018, 528811.223999995, 528851.519999909, 528795.357999891, 528809.051000119, 528640.563000098, 528638.248999977, 528622.51999992, 528571.204999935, 528561.950000089, 528539.096999946, 528535.328999905, 528519.313000091, 528561.180999882, 528575.054999981, 175728.247999898, 175681.463999995, 175724.454000009, 
175709.614999938, 175581.560999993, 175505.753999875, 175513.05799998, 175482.827000122, 175494.689000011, 175421.577999961, 175401.930999893, 175347.2120001, 175331.625999995, 175257.102000028, 175219.97200004, 175208.844, 175217.689000081, 175257.282000046, 175359.833999948, 175388.975000119, 175550.161000004, 175582.918000015, 175722.124999996, 175731.37, 175728.247999898)))",0.033680551177358985,1,25
E01003074,Lambeth 018E,710237.6490010822,43.66,40.33,36.3,26.718,24.577,2359,2414,2445,2476,2485,2495,2457,2421,2354,2314,2339,2277,18.033618,18.993153,16.4748,14.335833,15.49911,13.917044,15.105509,18.065585,18.123972,4,4,4,3,4,3,4,4,4,465000,510950,2873.2678044013805,16773.001241550195,0,2873.2678044013805,15.105509,36.3,"list(list(c(531734.665000231, 531789.692000116, 531845.483000254, 531881.827000167, 532033.258000105, 532015.600999921, 532069.688000155, 531968.196000192, 531812.066000203, 531614.836999869, 531435.875000185, 531386.562999798, 531320.762000163, 531346.874999972, 531293.321000309, 531252.980000266, 531252.693000201, 531284.000000102, 531330.043999742, 531354.187999824, 531282.791999705, 531217.032999725, 531153.714999808, 531135.812999845, 531332.404000155, 531351.266999912, 531425.000000105, 531413.716000121, 
531439.435000218, 531503.405000255, 531624.999999689, 531682.246000196, 531728.999999902, 531734.665000231, 174703.36500015, 174664.887000284, 174676.072000134, 174659.774999941, 174357.463999857, 174278.79800027, 174080.047000011, 173869.836999836, 173685.58699978, 173624.757000067, 173558.047, 173685.294999861, 173884.862999834, 174032.85899987, 174137.714999791, 174236.312999936, 174280.098000123, 174290.07400011, 174300.88900005, 174325.000000086, 174618.726000027, 174605.904999925, 174603.221999744, 
174666.515999857, 174738.180000091, 174779.849000178, 174739.999999885, 174652.154999979, 174635.505999728, 174581.5900003, 174819.999, 174769.75400001, 174711.000000305, 174703.36500015)))",0.03129038844513824,1,16
E01003148,Lambeth 032E,190772.80734688765,26.02,30.57,25.33,22.467,18.954,1789,1845,1935,1986,2008,2004,2044,2045,2016,1970,1802,1800,9.965933,10.455423,11.4274,10.349189,10.651841,9.270614,10.754321,12.189421,12.297629,2,3,3,3,3,2,3,3,3,337250,399975,5349.199600628889,19019.55047325466,0,5349.199600628889,10.754321,25.33,"list(list(c(530843.696999981, 530762.227999978, 530829.235000054, 530823.999999991, 530807.416000111, 530749.709999978, 530758.614999922, 530781.953999866, 530685.99999986, 530656.999999986, 530551.000000159, 530512.313000046, 530489.984000076, 530552.486000032, 530549.540999864, 530232.999999922, 530222.994000052, 530148.082999894, 530186.130000046, 530372.89599989, 530491.312000089, 530557.859000169, 530570.495000079, 530525.625999956, 530538.576000023, 530527.169000032, 530520.666000071, 530539.508000037, 
530517.999999963, 530523.160999948, 530607.029000022, 530646.665000023, 530583.280000115, 530670.403999848, 530765.473999932, 530770.12599986, 530828.529000156, 530848.981000106, 530821.035000037, 530843.696999981, 171889.596999974, 171728.328000096, 171688.774999906, 171668.999999956, 171605.05999984, 171595.051000058, 171529.686000154, 171512.642999871, 171400.999999959, 171365.999999981, 171383.000000024, 171382.698999859, 171337.146999914, 171335.317999985, 171282.908, 171347.000000154, 171389.818000114, 
171405.282999844, 171425.032000185, 171527.369999894, 171616.447000045, 171587.128000161, 171630.188000141, 171635.626999837, 171673.487999823, 171677.834000111, 171680.311000142, 171719.082000037, 171730.000000135, 171768.705000093, 171746.588999867, 171771.440000049, 171792.519999937, 171866.106999963, 172038.458, 171963.668000042, 171959.308000167, 171925.375999958, 171895.472999968, 171889.596999974)))",0.02484310686357433,1,18
E01003169,Lambeth 025D,192986.35828326456,31.21,27.14,27.06,24.677,23.435,2434,2460,2516,2535,2568,2534,2476,2443,2413,2348,2328,2267,21.301291,20.170503,20.2196,19.281111,15.694705,19.12234,18.244278,18.623758,18.683906,5,5,5,4,4,4,4,4,4,378125,464000,3966.6062631997333,17041.693630872167,0,3966.6062631997333,18.244278,27.06,"list(list(c(531996.064000082, 532051.999999839, 532022.858999977, 532003.811000193, 531974.111999876, 531874.257999941, 531862.896999977, 531836.319000194, 531796.96000001, 531762.573999814, 531728.480999809, 531701.105999997, 531629.454999862, 531581.520999973, 531696.639999881, 531679.361000182, 531571.000000135, 531560.286000066, 531474.556000091, 531471.27100005, 531406.119999986, 531338.123000162, 531393.078000154, 531460.188000105, 531435.875000154, 531614.837000178, 531812.066000139, 531968.196000163, 
531995.852000028, 532022.148000141, 531996.064000082, 173789.947000053, 173750.99999984, 173720.597000162, 173737.926000037, 173774.022000038, 173633.841999921, 173613.250999872, 173407.122000045, 173401.518999962, 173189.146999843, 173207.937999848, 173179.656999945, 173311.249999827, 173330.696999828, 173125.55299981, 173080.562, 173240.999999913, 173171.396999893, 173209.065000095, 173214.646999938, 173332.630999824, 173452.76799984, 173474.539999963, 173501.15600018, 173558.047000192, 173624.756999914, 
173685.58699994, 173869.837, 173844.147000102, 173818.963000066, 173789.947000053)))",0.025919826675040312,1,7
E01003259,Lewisham 028D,208321.20400161296,23.97,25.73,25.21,23.276,21.089,1624,1699,1751,1776,1816,1829,1806,1841,1838,1851,1746,1787,9.842683,8.265087,9.01367,9.225714,9.842162,9.51516,10.531924,10.156776,10.248923,2,2,2,2,2,2,3,3,3,277500,380000,6602.658725912142,15309.986221837968,0,6602.658725912142,10.531924,25.21,"list(list(c(534595.569000064, 534715.063999892, 534756.65300003, 534847.506000082, 534931.382999897, 534991.158999871, 535055.985000022, 535073.396000145, 535101.807, 535027.999999853, 535062.778000043, 535082.722000004, 535033.434999999, 535004.222999911, 535044.264999881, 535036.365999871, 534996.090999853, 534926.525000051, 534859.005000026, 534772.670000121, 534773.880000025, 534732.642000129, 534657.000000073, 534574.420999974, 534523.162999938, 534532.154999873, 534497.813, 534547.182000043, 
534595.569000064, 172555.053000026, 172455.664000108, 172483.181999968, 172512.831999894, 172396.875999929, 172428.513999901, 172362.417000076, 172398.915999932, 172374.623000063, 172255.999999963, 172251.14699998, 172204.917999853, 172170.445999936, 172079.966999914, 172022.897999879, 172016.635999975, 171990.394999865, 171976.727000088, 171954.074999974, 171963.000000062, 172095.156999945, 172126.605999927, 172120.000999984, 172253.596999868, 172259.845000097, 172302.170000144, 172335.575999877, 
172414.178999885, 172555.053000026)))",0.02477649480050516,1,1
